id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.30478483471625e+18,9.190397333086044e+17,• कोंग्रेस कोरोना का anti dote बांट रही है,"• कोंग्रेस, कोरोना का 'Anti Dote' बांट रही है ? https://t.co/Vt8i9i1rGZ",• कोंग्रेस कोरोना का anti dote बांट रही है
1.304696306649174e+18,2837643826.0,absolute chaos in the rhondda overnight as uk gov apparently unilaterally limits testing centre to just 60 tests a day it has the ability to do 500council leader says i think the system is close to collapse,"Absolute chaos in the Rhondda overnight as UK Gov apparently unilaterally limits testing centre to just 60 tests a day (it has the ability to do 500).

Council leader says: ""I think the system is close to collapse""

https://t.co/izOJFCER1E",absolute chaos rhondda overnight uk gov apparently unilaterally limit test centre 60 test day ability 500council leader say think system close collapse
1.304511104475951e+18,80864080.0,how was your first pandemic birthday,How was your first pandemic birthday?,first pandemic birthday
1.303855414115799e+18,18686907.0,i made this point w  tonight am still brooding on itso trump has confirmed in his own voice that he was not selfdeluded about covid he knew the danger  and still opted to do nothing and instead belittle the risk in public the question that then follows,"I made this point w @AriMelber tonight am still brooding on it:

So Trump has confirmed in his own voice that he was not self-deluded about COVID. He knew the danger - and still opted to do nothing and instead belittle the risk in public. 

The question that then follows ...",make point w tonight still brooding itso trump confirm voice selfdeluded covid knew danger still opt nothing instead belittle risk public question follow
1.3044207001538803e+18,36080516.0,rt  compose yourself  social connecting and physical distancing physicaldistancing,"RT @muz4now: Compose Yourself - Social Connecting and Physical Distancing  https://t.co/BB2vEK8DJO
#PhysicalDistancing https://t.co/9tNJgi34OR",rt compose social connect physical distance physicaldistancing
1.304766712521175e+18,331311644.0,i will never get tired of watching this 😂😂,I will never get tired of watching this 😂😂 https://t.co/9nr8gXsoCA,never get tire watch 😂😂
1.304764392454664e+18,36713389.0,die einschränkungen wegen corona sind ein massiver eingriff in die grundrechte als jetzt ein gericht versuchte sie zu überprüfen stellte sich heraus es gibt keine akten dazu genauso unglaublich statt das zu thematisieren  verschweigen es die medien,"Die Einschränkungen wegen Corona sind ein massiver Eingriff in die Grundrechte. Als jetzt ein Gericht versuchte, sie zu überprüfen, stellte sich heraus: Es gibt keine Akten dazu. Genauso unglaublich: Statt das zu thematisieren,  verschweigen es die Medien. https://t.co/CptAzdgScj",die einschränkungen wegen corona sind ein massiver eingriff die grundrechte al jetzt ein gericht versuchte sie zu überprüfen stellte sich heraus e gibt keine akten dazu genauso unglaublich statt da zu thematisieren verschweigen e die medien
1.3046220580564132e+18,1.0226936752502496e+18,while churches are being threatened and prohibited from holding public gatherings in america due to the chinese virus blm in rochester ny seems to be freely not practicing social distancing during a time of joy without any objection from the media nor local government,"While churches are being threatened and prohibited from holding public gatherings in America due to the Chinese Virus, BLM in Rochester NY seems to be freely not practicing social distancing during a time of joy without any objection from the media nor local government https://t.co/2MoEInBgDM",church threaten prohibit hold public gathering america due chinese virus blm rochester ny seem freely practice social distance time joy without objection medium local government
1.304429333059076e+18,1.1905205994556457e+18,my haters waiting to see if i get covid,my haters waiting to see if i get covid https://t.co/5oV0YthmT8,hater wait see get covid
1.304748579924439e+18,493518610.0,ignoring the lesson of sweden makes a tougher covid crackdown inevitable read and retweet,Ignoring the lesson of Sweden makes a tougher Covid crackdown inevitable. Read and retweet ...... https://t.co/7SK0la6g34,ignore lesson sweden make tougher covid crackdown inevitable read retweet
1.3044418887081367e+18,14810076.0,the majority of britons 57 hold young people responsible for the rise in coronavirus infectionsthis is the case for 67 of those aged 5065 and 73 of those aged 65,"The majority of Britons (57%) hold young people responsible for the rise in coronavirus infections

This is the case for 67% of those aged 50-65, and 73% of those aged 65+ 

https://t.co/rztdv4zOpd https://t.co/7HQsBvPkvi",majority briton 57 hold young people responsible rise coronavirus infectionsthis case 67 age 5065 73 age 65
1.3041688117011784e+18,118743846.0,hajdu says no one at the political level knew about the decision to sideline public healths pandemic alert system she was unaware of the existence of the gphin when she became health minister cdnpoli ctvppmore at,"Hajdu says no one at the political level knew about the decision to sideline public health's pandemic alert system. She was unaware of the existence of the GPHIN when she became health minister #cdnpoli #ctvpp

More at https://t.co/uCQmGSHoEL https://t.co/na05PjhALx",hajdu say one political level knew decision sideline public health pandemic alert system unaware existence gphin become health minister cdnpoli ctvppmore
1.3030798794920343e+18,8.192962960622017e+17,on the public health page of    the science shows masks do not work against viral infections covid19 is now known to be a lack of nutrients exploited by a virus lockdowns failed to reduce deaths,"On the Public Health page of https://t.co/qR9CoqpQn6 . . .

* The science shows #masks do not work against viral infections

* COVID-19 is now known to be a lack of nutrients, exploited by a virus

* Lockdowns failed to reduce deaths

https://t.co/XLLovIhR1R https://t.co/GSQcrZwR0c",public health page science show mask work viral infection covid19 know lack nutrient exploit virus lockdown fail reduce death
1.302011530418897e+18,128288109.0,i just looked at elon musk products on etsy theres a face mask,I just looked at Elon Musk products on Etsy. There's a face mask: https://t.co/k6qjhiMXJK,look elon musk product etsy there face mask
1.3042037557648138e+18,1.0473580970465564e+18,every day men leave the house with no bag no water bottle no lip balm no hand lotion no extra sweater just wallet and keys shoved into their pocket chaotic and reckless,"Every day men leave the house with no bag, no water bottle, no lip balm, no hand lotion, no extra sweater, just wallet and keys shoved into their pocket. Chaotic and reckless.",every day men leave house bag water bottle lip balm hand lotion extra sweater wallet key shove pocket chaotic reckless
1.3047135278993695e+18,179732982.0,you can’t commit genocide without accomplices trump put putin’s former media consultant michael caputo in charge of doctoring cdc reports on covid19 to reflect trump’s political goals even as the virus spread and the death toll grew trumpknew,"You can’t commit genocide without accomplices: Trump put Putin’s former media consultant Michael Caputo in charge of doctoring CDC reports on #Covid19 to reflect Trump’s political goals, even as the virus spread and the death toll grew. #TrumpKnew  https://t.co/nbHk6UBUqi",’ commit genocide without accomplice trump put putin ’ former medium consultant michael caputo charge doctor cdc report covid19 reflect trump ’ political goal even virus spread death toll grow trumpknew
1.3046543472933847e+18,1.1058528704218152e+18,the first thing is the meat market in wuhan … is a smokescreen and this virus is not from nature”—dr limeng yan who did some of the earliest research on the chinaviruschinaliedpeopledied kag twgrp,"“The first thing is the [meat] market in Wuhan … is a smokescreen and this virus is not from nature”

—Dr. Li-Meng Yan who did some of the earliest research on the #ChinaVirus

#ChinaLiedPeopleDied #KAG #TWGRP 
https://t.co/PAaJYZEP3N",first thing meat market wuhan … smokescreen virus nature ” —dr limeng yan early research chinaviruschinaliedpeopledied kag twgrp
1.304102076595794e+18,2258234719.0,💕 sending you an appropriately quarantinedsocially distant but heartfelt hug 💕i suspect we are all in need of more hugs these days snoopy is the best dont you think hugs💕 think positive power 💕,"💕 Sending you an appropriately quarantined,
socially distant, but heartfelt HUG! 💕

I suspect we are all in need of more hugs these days! Snoopy is the best, don't you think? #Hugs
💕 Think Positive Power 💕 https://t.co/tRQ05JuWyn",💕 send appropriately quarantinedsocially distant heartfelt hug 💕i suspect need hug day snoopy best dont think hugs💕 think positive power 💕
