id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.304697640035197e+18,1.1042926344267898e+18,north devonmy grandaughter has a temperature and coughshe is home from school with 4 others in her classshe is 8 years old and has cystic fibrosis the nearest testing centre is 65 miles away with no toilets on route and there are no home tests available i am fuming,"North Devon...My grandaughter has a temperature and cough..She is home from school with 4 others in her class...She is 8 years old and has CYSTIC FIBROSIS..
The nearest testing centre is 65 miles away with no toilets on route and there are NO home tests available !..I am fuming !",north devonmy grandaughter temperature coughshe home from school 4 others classshe 8 year old cystic fibrosis the near test centre 65 mile away no toilet route no home test available fume
1.304019297602343e+18,7587032.0,coronavirus speaking quietly can reduce covid spread study finds,"Coronavirus: Speaking quietly can reduce COVID spread, study finds https://t.co/ulOEItVO3I",coronavirus speak quietly reduce covid spread study find
1.3045618493803438e+18,8.232106021642894e+17,lmao meetthemitchells,"LMAO😭😭😭😭
#MEETTHEMITCHELLS https://t.co/gfzg8ixAqK",lmao meetthemitchells
1.3047840909825024e+18,382404197.0,upstate nynj border was a hot bed area during initial outbreak went from having a ton of covid positives daily to no more than 5 weekly for probably the last month to 2 months,"@NolaNurseRN Upstate ny/nj border. Was a hot bed area during initial ""outbreak"". Went from having a ton of covid positives daily to no more than 5 weekly for probably the last month to 2 months",upstate nynj border hot bed area initial outbreak go from ton covid positive daily to no 5 weekly probably the last month to 2 month
1.304766240637018e+18,103554348.0,the bbcs decision yesterday to cancel – then rowback and pretend they hadn’t cancelled – the first ministers daily corona briefings are a new level of shambles,The BBCs decision yesterday to cancel – then row-back and pretend they hadn’t cancelled – the First Ministers daily corona briefings are a new level of shambles. https://t.co/JIa8uI9Mf1,the bbcs decision yesterday to cancel – rowback pretend  cancel – the first minister daily corona briefing new level shamble
1.3040218300811428e+18,2572417917.0,a reminder for the media that nhs test and trace is actually serco,"A reminder for the media that ""NHS Test and Trace"" is actually Serco.",reminder the medium nh test trace actually serco
1.2218818622447493e+18,2361712280.0,large boulder the size of a small boulder is completely blocking eastbound lane highway 145 mm78 at silverpick rd please use caution and watch for emergency vehicles in the area,Large boulder the size of a small boulder is completely blocking east-bound lane Highway 145 mm78 at Silverpick Rd. Please use caution and watch for emergency vehicles in the area. https://t.co/EVMmDf0IJu,large boulder the size small boulder completely block eastbound lane highway 145 mm78 at silverpick rd please use caution watch emergency vehicle the area
1.3046854482798633e+18,355060438.0,we were losing those of younger age in black amp asian groups  spoke to  amp me on aidsmapchat about her study at  with  on ethnicity on covid outcomes highlighting the impact of insidious health inequality,"""We were losing those of younger age in Black &amp; Asian groups"" @vanessa_apea spoke to @Matthew_Hodson &amp; me on #aidsmapCHAT about her study at @NHSBartsHealth with @crageshri on ethnicity on COVID outcomes, highlighting the impact of insidious health inequality. https://t.co/zE4O0HQNPp",lose young age black amp asian group spoke to amp aidsmapchat study at ethnicity covid outcome highlight the impact insidious health inequality
1.304535547986219e+18,57499843.0,god damn it man,"God damn it, man. https://t.co/FsrbXGiHU6",god damn man
1.3045997282403287e+18,245953646.0,it’s really going to be hard to walk past cuomo’s covid selfcongratulatory memoir at barnes amp noble and not roundhouse the display,It’s really going to be hard to walk past Cuomo’s #covid self-congratulatory memoir at Barnes &amp; Noble and not roundhouse the display. https://t.co/cDdutYRKwR, really go to hard to walk past cuomo  covid selfcongratulatory memoir at barnes amp noble roundhouse the display
1.3045405103176745e+18,997629601.0,if you wonder whether religion is good or bad for people you might get some ideas from this breakneckspeed debate moderated by andres roemer in mexico,"If you wonder whether religion is good or bad for people, you might get some ideas from this breakneck-speed debate moderated by Andres Roemer in Mexico.
https://t.co/4WHkqwj8Tq",wonder whether religion good bad people might get idea from breakneckspeed debate moderate andres roemer mexico
1.3045460589832271e+18,86626845.0,the sarscov2 vaccine companies havent been transparent the stakes are big calling   both completing enrollment in the weeks ahead to publish their data analysis plans stopping rules statistical assumptions for efficacy and dsmb roster we need to know,"The #SARSCoV2 vaccine companies haven't been transparent; the stakes are big.
Calling @pfizer @moderna_tx, both completing enrollment in the weeks ahead, to publish their data analysis plans, stopping rules, statistical assumptions for efficacy, and DSMB roster.
We need to know.",the sarscov2 vaccine company havent transparent the stake big call complete enrollment the week ahead to publish data analysis plan stop rule statistical assumption efficacy dsmb roster need to know
1.3046131112956068e+18,1.2440837992747663e+18,,https://t.co/nWKTaO7FpZ,
1.3047063911945994e+18,8.84369177368199e+17,efforts must be made to reduce class sizes  bigger class sizes lead to bigger transmission networks uk class sizes are amongst the largest in europe govt should mobilise both supply amp new teachers to cut sizes   read our letter to,"Efforts must be made to reduce class sizes.

Bigger class sizes lead to bigger transmission networks, UK class sizes are amongst the largest in Europe. Govt should mobilise both supply &amp; new teachers to cut sizes. 

Read our letter to @BorisJohnson 👉 https://t.co/EOR275etNf https://t.co/KqJtPyMQT5",effort must make to reduce class size big class size lead to big transmission network uk class size amongst the large europe govt mobilise supply amp new teacher to cut size read letter to
1.3046827917587046e+18,7.936233866059078e+17,the earth is on actual fire and here i am doing my full skincare routine every night like i’m even going to have a chance to get wrinkles,the earth is on actual fire and here I am doing my full skincare routine every night like I’m even going to have a chance to get wrinkles https://t.co/2CoNU45fIU,the earth actual fire full skincare routine every night like  even go to chance to get wrinkle
1.3041264852556513e+18,114388293.0,went on the attack against me again this week calling me a covid denialist for choosing to host the sturgis motorcycle rally saying it was a superspreader event   here are the facts,".@Maddow went on the attack against me again this week, calling me a ""COVID Denialist"" for choosing to host the Sturgis Motorcycle Rally, saying it was a ""superspreader event."" 

Here are the facts: https://t.co/gFZcR8RX1c",go the attack week call covid denialist choose to host the sturgis motorcycle rally say superspreader event the fact
1.304404675677094e+18,4751374712.0,boom,"BOOM!

https://t.co/lnTJt8EkXG",boom
1.3041203591013048e+18,3743990781.0,i received a call today that my grandmother has covid19,I received a call today that My Grandmother has Covid19😔🙏,receive call today grandmother covid19
1.30438675722872e+18,158021529.0,twitter poll on what you think about the risk of a substantial second wave of covid,"Twitter poll on what you think about the risk of a substantial ""second wave"" of Covid.",twitter poll think the risk substantial second wave covid
1.3044322802161172e+18,3244108615.0,belum percaya wabah mampirlah ke pondok ranggon sebab ekonomi bisa dipulihkan tapi yang mati tak bisa dibangkitkan,"Belum percaya wabah? Mampirlah ke Pondok Ranggon. Sebab ekonomi bisa dipulihkan, tapi yang mati tak bisa dibangkitkan. https://t.co/IhSLUPn2yk",belum percaya wabah mampirlah ke pondok ranggon sebab ekonomi bisa dipulihkan tapi yang mati tak bisa dibangkitkan
